X_deg,Y_deg,Pop,Elevation,LandCover,NightLights,Slope,GHI,SolarRestriction,TravelHours,WindVel,SubstationDist,RoadDist,GridDistCurrent,GridDistPlan,Hydropower,HydropowerFID,HydropowerDist,X,Y,Country,VIIRS,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartCalibrated,IsUrban,PopFuture,ElecStart,NewConnections
2.16837,6.75015,193.35031,123.0,14,0,0.88941,1716,1,0.81667,3.8309,17.379839999999998,0.18192,0.5021100000000001,0.5021100000000001,3166,13972,16.15479,408094.5193,746207.2590000001,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02646156351528433,195.68277406185985,0,244.4477564938605,0,244.4477564938605
2.12827,6.75015,71.52327,100.0,14,0,1.3254700000000001,1718,1,1.0333299999999999,3.68359,13.87926,4.18593,1.14673,1.14673,3166,13972,12.2489,403663.0631,746215.0022,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.021952309015058902,72.38608453007082,0,90.42500572460752,0,90.42500572460752
2.11825,6.75015,54.49183000000001,116.0,14,0,0.72715,1719,1,0.85,3.7029699999999997,13.09271,5.187,0.815,0.815,3166,13972,11.33313,402555.1919,746216.9949,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.022519324252763928,55.1491872865747,0,68.89260012432793,0,68.89260012432793
2.0982,6.75015,51.6534,114.0,14,0,0.91819,1719,1,1.01667,3.85567,11.67729,7.23603,1.28674,0.52125,3166,13972,9.62371,400339.4408,746221.0489,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.027264705440568478,52.276516141747436,0,65.30404707021144,0,65.30404707021144
2.08818,6.75015,127.05273000000001,105.0,14,0,1.72217,1719,1,1.2,3.82789,11.068610000000001,8.29243,2.10387,0.23835,3166,13972,8.85368,399231.5608,746223.11,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.026364845052651745,128.58541917275687,0,160.62945440801315,0,160.62945440801315
2.07815,6.75015,62.52867,76.0,14,0,2.30835,1719,1,1.38333,3.83454,10.54162,9.36082,2.5408,0.28628000000000003,3166,13972,8.16182,398123.6777,746225.194,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.026578779628569936,63.28297898254517,0,79.05336742436545,0,79.05336742436545
2.06813,6.75015,20.58481,50.0,14,0,2.51649,1717,1,1.5,3.9070300000000002,10.1091,10.43752,3.2042599999999997,1.38921,3166,13972,7.56959,397015.7916,746227.3007,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.028970934776161836,20.83313300266399,0,26.02483865866253,0,26.02483865866253
2.04808,6.75015,20.15878,12.0,14,0,1.79567,1716,1,1.31667,4.014530000000001,9.57601,12.60732,5.025869999999999,2.36665,3166,13972,6.784789999999999,394800.0101,746231.5825,Benin,0.0,3,2,5,5,5,4.630000000000001,1.2087840330938528,0.032719704868259696,20.401963628104546,0,25.486220035816363,0,25.486220035816363
2.01801,6.75015,22.281679999999998,18.0,14,0,0.42263,1715,1,0.71667,3.5740199999999995,9.715119999999999,15.886170000000002,7.783739999999999,3.4131699999999996,3166,13972,6.89595,391476.3141,746238.1763,Benin,0.0,3,2,5,5,5,4.630000000000001,1.2087840330938528,0.0188965232174404,22.550473041179302,0,28.170147164047066,0,28.170147164047066
1.9779099999999998,6.75015,83.36633,30.0,14,0,0.35879,1713,1,1.5,3.6859300000000004,11.50452,20.28117,10.45049,4.87202,3166,13972,9.16317,387044.6738,746247.2871,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.022020349365957554,84.37201221842597,0,105.39787774649453,0,105.39787774649453
1.83758,6.75015,475.56460999999996,23.0,14,0,0.30469,1732,1,0.33333,3.75654,16.01229,18.40566,6.169569999999999,3.2014,3166,13972,22.821820000000002,371533.4922,746282.0476,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02412805206231147,481.3015408687293,0,601.2439389540039,0,601.2439389540039
1.82755,6.75015,996.81635,54.0,14,0,1.23904,1736,1,0.28333,3.76879,15.099160000000001,17.42569,5.30249,3.5061699999999996,3166,13972,23.88429,370425.5228,746284.7015,Benin,0.481218219,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.024504450549345514,1008.8413543180656,0,1260.2489253516007,1,876.0610287879836
1.8175299999999999,6.75015,271.56281,77.0,14,0,1.11382,1737,1,0.28333,3.70285,14.2138,16.45008,4.54154,4.04989,3166,13972,24.95074,369317.5496,746287.3782,Benin,0.410613746,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.022515788822236007,274.8387835159601,0,343.3297813262803,1,238.6654218795224
1.8075,6.75015,74.75697,83.0,14,0,0.7068,1738,1,0.3,3.75317,13.36175,15.4745,3.94854,3.94854,3166,13972,26.020670000000003,368209.5725,746290.0777,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.024025060135527142,75.65879397896612,0,94.513288335451,0,94.513288335451
1.76741,6.75015,471.89719,85.0,14,5,1.3084,1740,1,0.21666999999999997,3.7940699999999996,10.44598,11.27282,0.32384,0.32384,3166,13972,30.327820000000003,363777.6241,746301.1038,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.025291226932129953,477.5898792776518,0,596.6073154537845,0,596.6073154537845
1.75738,6.75015,451.10388,52.0,14,0,1.5806200000000001,1741,1,0.25,3.759,9.89472,10.16467,0.57094,0.57094,3166,13972,31.410059999999998,362669.6268,746303.9173,Benin,0.469965011,3,2,5,5,5,4.630000000000001,1.2087840330938528,0.024203384647799583,456.54573105400414,0,570.3188756804975,1,396.4567086033961
1.7473599999999998,6.75015,213.39468,37.0,14,0,0.85757,1741,1,0.41667,3.80485,9.441880000000001,9.056519999999999,1.30245,1.30245,3166,13972,32.494040000000005,361561.6255,746306.7536,Benin,0.0,4,2,5,5,5,4.68,1.2182827730083161,0.025630824845001794,215.96894751522703,0,269.78933094922513,0,269.78933094922513
1.7172900000000002,6.75015,31.99535,15.0,14,0,0.0589,1745,1,0.51667,3.7976300000000003,8.81017,5.7321599999999995,3.20995,1.50865,3166,13972,35.75486,358237.5964,746315.3995,Benin,0.0,4,2,5,5,5,4.68,1.2182827730083161,0.02540310541824071,32.381323024928825,0,40.450886919890834,0,40.450886919890834
1.69724,6.75015,410.97314,33.0,14,0,0.78146,1748,1,0.36667,4.13795,9.06725,3.51614,1.6989900000000002,1.6989900000000002,3166,13972,37.934870000000004,356021.5559,746321.2774,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.03731596598527471,415.93087748405003,0,519.582627264664,0,519.582627264664
1.6872200000000002,6.75015,990.7860099999999,47.0,14,0,0.7973,1749,1,0.35,3.87564,9.39138,2.40837,0.7227,0.7227,3166,13972,39.02641,354913.5291,746324.2506,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.027921576038407454,1002.7382678542464,0,1252.624923694219,0,1252.624923694219
1.6771900000000002,6.75015,703.8496700000001,31.0,14,0,0.96555,1750,1,0.46667,3.7565,9.83043,1.30131,0.16907,0.16907,3166,13972,40.11886,353805.4981,746327.2466,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.02412682819874242,712.3404971428523,0,889.8587891606901,0,889.8587891606901
1.66717,6.75015,253.62515,24.0,14,0,0.46056,1751,1,0.56667,3.61009,10.36983,0.19521,0.92099,0.92099,3166,13972,41.212140000000005,352697.4626,746330.2654,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0198743118931721,256.6847341690598,0,320.65166540420256,0,320.65166540420256
1.65714,6.75015,100.78275,22.0,14,0,0.12470999999999999,1751,1,0.56667,3.6094699999999995,10.994819999999999,0.8839100000000001,1.72532,1.7118400000000003,3166,13972,42.30619,351589.4227,746333.307,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.01985727130844937,101.9985336335013,0,127.41700352475057,0,127.41700352475057
1.6371,6.75015,53.21017,23.0,14,0,0.08818,1754,1,0.65,3.6240300000000003,12.448319999999999,2.94863,3.6035699999999995,3.41874,3166,13972,44.496390000000005,349373.3296,746339.4587,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.020259606813775106,53.85206609652269,0,67.27223079785557,0,67.27223079785557
2.6996700000000002,6.758260000000001,65.37725,73.0,14,0,0.5491699999999999,1688,1,0.53333,3.54891,4.69194,15.20754,2.86524,2.86524,4224,13960,24.49241,466811.6121,747035.8371,Benin,0.0,3,3,5,5,5,4.720000000000001,1.2261778429356132,0.018232165122775392,66.16592257098387,0,82.65475285888212,0,82.65475285888212
2.59943,6.758260000000001,68.60348,81.0,14,0,1.26567,1698,1,0.23333,3.62995,5.96965,12.0847,5.118119999999999,2.77561,4224,13960,13.50481,455734.0357,747043.8108,Benin,0.0,3,2,5,5,5,4.630000000000001,1.2087840330938528,0.020424481904393704,69.43107190620651,0,86.73359134346063,0,86.73359134346063
2.58941,6.758260000000001,72.31407,73.0,14,0,1.59556,1699,1,0.28333,3.61982,7.012289999999999,12.28938,5.58305,3.78211,4224,13960,12.415289999999999,454626.2713,747044.7336,Benin,0.0,3,2,5,5,5,4.630000000000001,1.2087840330938528,0.02014280919679171,73.18642427469352,0,91.4247935492836,0,91.4247935492836
2.5693599999999996,6.758260000000001,28.032690000000002,91.0,14,0,1.44052,1699,1,0.76667,3.7697,9.14395,12.97599,6.963480000000001,1.95425,4224,13960,10.24827,452410.7385,747046.6477,Benin,0.0,3,2,5,5,5,4.630000000000001,1.2087840330938528,0.024532538038809688,28.37085983268482,0,35.440999184267554,0,35.440999184267554
2.55933,6.758260000000001,64.89799000000001,57.0,14,0,1.75178,1698,1,0.5,3.6577,10.2233,13.44377,7.799639999999999,0.8463200000000001,4224,13960,9.17362,451302.9699,747047.6389,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.021207257767236223,65.68088106111048,0,82.04883693468604,0,82.04883693468604
2.5493099999999997,6.758260000000001,49.89908,69.0,14,0,1.79487,1698,1,0.51667,3.70747,11.30824,13.983939999999999,6.98715,0.21538000000000002,4224,13960,8.107999999999999,450195.1999,747048.6529,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02265212320655752,50.501033060328005,0,63.08610602748795,0,63.08610602748795
2.5392900000000003,6.758260000000001,24.62514,46.0,14,0,1.62873,1697,1,0.7,3.7223300000000004,12.39729,14.58844,5.88275,0.22175,4224,13960,7.05552,449087.4284,747049.6898,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02309370251224021,24.922203159962176,0,31.132922550510642,0,31.132922550510642
2.52926,6.758260000000001,23.68811,35.0,14,0,1.24548,1697,1,0.75,3.68114,13.48947,15.24964,4.7801,0.12265,4224,13960,6.02305,447979.6553,747050.7495,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02188119465751282,23.97386938289617,0,29.94825994889681,0,29.94825994889681
2.51924,6.758260000000001,36.61974,18.0,14,0,0.8173,1697,1,0.6333300000000001,3.6873699999999996,14.584060000000001,15.960479999999999,3.6807800000000004,0.97356,4224,13960,5.0229800000000004,446871.8808,747051.832,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.022062278079136504,37.061498937467704,0,46.2973826439093,0,46.2973826439093
2.49919,6.758260000000001,106.23658,41.0,14,0,1.29176,1698,1,0.6,3.5534800000000004,16.7786,16.46314,1.51225,1.51225,4224,13960,3.24118,444656.3268,747054.0654,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.018352080289197114,107.51815542082502,0,134.312138618141,0,134.312138618141
2.48917,6.758260000000001,428.95081,56.0,14,0,0.9736299999999999,1699,1,0.55,3.59501,17.8779,16.19764,0.43803000000000003,0.43803000000000003,4224,13960,2.61286,443548.5473,747055.2163,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0194621580946332,434.12541948798406,0,542.311326786723,0,542.311326786723
2.47914,6.758260000000001,655.77405,20.0,14,0,1.3254299999999999,1697,1,0.51667,3.6868300000000005,18.97823,16.00461,0.6382399999999999,0.6382399999999999,4224,13960,2.36751,442440.7661,747056.39,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.022046549657630626,663.6849212281106,0,829.0780360755185,0,829.0780360755185
2.46912,6.758260000000001,230.97762999999998,8.0,14,0,0.24941999999999998,1693,1,0.55,3.56556,20.07943,15.88669,1.7159,1.7159,4224,13960,2.61523,441332.9832,747057.5866,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.01867119242843757,233.76400784996855,0,292.01899626521936,0,292.01899626521936
2.45909,6.758260000000001,167.90059,6.0,14,0,0.20169,1691,1,0.76667,3.61534,21.18136,15.84556,2.79556,2.79556,4224,13960,3.24499,440225.1986,747058.8059,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02001893462947916,169.92604365528538,0,212.27233894528283,0,212.27233894528283
2.44907,6.758260000000001,94.80866,6.0,14,0,0.0833,1690,1,0.8333299999999999,3.6385699999999996,22.283910000000002,15.88181,3.8797,3.8797,4224,13960,4.08371,439117.4122,747060.0481,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.020665884799660233,95.95237573649449,0,119.86411727599098,0,119.86411727599098
2.4390400000000003,6.758260000000001,238.9836,4.0,14,0,0.034589999999999996,1690,1,0.9,3.66411,23.38699,15.99492,4.97417,4.97417,4224,13960,5.02789,438009.6239,747061.3131,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02139039687556903,241.86655714847257,0,302.1407354290053,0,302.1407354290053
2.42902,6.758260000000001,332.7496,8.0,14,0,0.02446,1690,1,0.96667,3.66186,24.49054,16.18327,6.0736099999999995,6.0736099999999995,4224,13960,6.02818,436901.8338,747062.6009,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.021326013123774985,336.76369484990346,0,420.68664484804543,0,420.68664484804543
2.419,6.758260000000001,118.18198000000001,5.0,14,0,0.06563,1692,1,1.0333299999999999,3.67645,25.59449,16.44429,7.175739999999999,6.09693,4224,13960,7.06077,435794.0418,747063.9115,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02174541667419221,119.60765767855888,0,149.41439643413187,0,149.41439643413187
2.38892,6.758260000000001,318.33621,4.0,14,0,0.09345,1697,1,0.9333299999999999,3.67953,28.90829,17.62657,10.48977,4.39011,4224,13960,10.253689999999999,432470.6541,747067.9802,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.021834531700928562,322.1764302169402,0,402.464171612957,0,402.464171612957
2.3789,6.758260000000001,877.79761,4.0,14,0,0.2939,1697,1,0.86667,3.67175,30.01342,18.13929,10.27246,4.2684,4224,13960,11.33484,431362.8542,747069.382,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.021609817403335042,888.3868424605605,0,1109.7766350629213,0,1109.7766350629213
2.36888,6.758260000000001,616.35516,49.0,14,0,1.52195,1698,1,0.75,3.64816,31.11877,17.830029999999997,9.26416,4.42964,4224,13960,12.420760000000001,430255.0522,747070.8067,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0209363072970035,623.7905049965601,0,779.2417610575044,0,779.2417610575044
2.35885,6.758260000000001,812.89832,73.0,14,0,1.08774,1698,1,0.76667,3.7936900000000002,32.22432,16.84744,8.28144,4.50286,4224,13960,13.5103,429147.2482,747072.2542,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0252793006212628,822.7046457170171,0,1027.726154572125,0,1027.726154572125
2.34883,6.758260000000001,483.31992,72.0,14,0,1.7085099999999998,1697,1,0.78333,3.9226099999999997,33.330040000000004,15.881379999999998,7.33458,3.4531699999999996,4224,13960,14.60265,428039.44200000004,747073.7245,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.029499399702962864,489.15040635288443,0,611.0487752142324,0,611.0487752142324
2.3388,6.758260000000001,191.37071,50.0,14,0,1.91967,1696,1,0.8,3.82669,34.43592,14.93506,6.439430000000001,2.45222,4224,13960,15.697220000000002,426931.6337,747075.2176,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02632633927432613,193.6792933354371,0,241.94499981994957,0,241.94499981994957
2.25861,6.758260000000001,76.55700999999999,111.0,14,0,0.48976000000000003,1709,1,1.0333299999999999,3.8465300000000004,26.6445,8.84115,4.68772,0.64737,4224,13960,24.49796,418069.0854,747087.9838,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.026966851634825997,77.48054859949043,0,96.78903198230218,0,96.78903198230218
2.24859,6.758260000000001,207.97662,108.0,14,0,0.37779,1710,1,1.0333299999999999,3.8006,25.6276,8.43241,5.27153,0.45648999999999995,3166,13972,24.284979999999997,416961.2562,747089.6823,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.02549664654668449,210.4855272360788,0,262.93941893434857,0,262.93941893434857
2.22854,6.758260000000001,62.072390000000006,113.0,14,0,0.47977,1713,1,1.2,3.71874,23.61846,6.25274,5.371630000000001,0.03083,3166,13972,22.1376,414745.5902,747093.1476,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.0229865936877173,62.82119468983343,0,78.47650451510495,0,78.47650451510495
2.2185099999999998,6.758260000000001,66.69651,126.0,14,0,0.32392,1715,1,1.0333299999999999,3.73745,22.628429999999998,5.14844,4.72525,0.20348,3166,13972,21.06925,413637.7535,747094.9145,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.023547807139572535,67.50109734525161,0,84.32265888516203,0,84.32265888516203
2.2084900000000003,6.758260000000001,82.929,130.0,14,0,0.38345,1716,1,0.9833299999999999,3.7835900000000002,21.64986,4.04415,3.93995,0.32399,3166,13972,20.00524,412529.9141,747096.7042,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02496342747320062,83.9294065273336,0,104.84497282822747,0,104.84497282822747
2.19847,6.758260000000001,118.12286,133.0,14,0,0.32521,1716,1,0.95,3.80544,20.684379999999997,2.93989,2.85207,0.5160899999999999,3166,13972,18.94629,411422.0721,747098.5168,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0256494820162624,119.54782448976007,0,149.33965255932807,0,149.33965255932807
2.1283,6.758260000000001,47.54785,118.0,14,0,0.76982,1720,1,1.33333,3.8168800000000003,14.50925,4.5683,1.9754200000000002,1.9754200000000002,3166,13972,11.78941,403667.1019,747111.8434,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02601268976726387,48.12143920884948,0,60.1135072325801,0,60.1135072325801
2.11827,6.758260000000001,107.75407,124.0,14,0,0.42078000000000004,1721,1,0.86667,3.8240300000000005,13.758579999999998,5.56936,1.07066,1.07066,3166,13972,10.83463,402559.2377,747113.8385,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.026241092694704628,109.05395152485573,0,136.23066166577337,0,136.23066166577337
2.10825,6.758260000000001,154.49886999999998,124.0,14,0,0.72855,1720,1,0.88333,3.80484,13.0589,6.5704899999999995,0.0212,0.0212,3166,13972,9.91182,401451.3706,747115.8564,Benin,0.15459436199999999,4,1,5,5,5,4.59,1.2014704120581874,0.0256305086849261,156.36265321231008,0,195.328893718022,1,135.78272366698326
2.09822,6.758260000000001,48.86045,94.0,14,0,1.6590099999999999,1720,1,1.05,3.82009,12.41886,7.5716600000000005,1.11947,0.34473000000000004,3166,13972,9.03077,400343.5006,747117.8972,Benin,0.0,4,1,5,5,5,4.59,1.2014704120581874,0.026115098527926858,49.44987364080667,0,61.77299319447921,0,61.77299319447921
2.06815,6.758260000000001,16.24547,26.0,14,0,0.5486300000000001,1718,1,1.8,3.61836,10.9566,10.672189999999999,3.88741,1.68458,3166,13972,6.79868,397019.8724,747124.1563,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02010239251230138,16.441445765143705,0,20.538724218690504,0,20.538724218690504
2.05813,6.758260000000001,6.038930000000001,19.0,14,0,0.9858399999999999,1717,1,1.5,3.5746900000000004,10.65677,11.732999999999999,4.62327,2.67145,3166,13972,6.27346,395911.9902,747126.2883,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.01891443357250883,6.111780088510783,0,7.634861770449032,0,7.634861770449032
1.8576400000000002,6.758260000000001,54.86399,35.0,14,0,0.10319,1729,1,0.45,3.7582,18.3645,20.78562,8.51711,2.93857,3166,13972,20.43946,373753.6474,747173.7217,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.024178872215953016,55.525836805237795,0,69.36311231050831,0,69.36311231050831
1.84762,6.758260000000001,121.3527,34.0,14,0,0.07657,1731,1,0.46667,3.7103300000000004,17.43354,19.80469,7.5945100000000005,2.40057,3166,13972,21.50532,372645.6927,747176.3331,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02273674735297154,122.8166273738928,0,153.4230550727977,0,153.4230550727977
1.8376,6.758260000000001,209.70322,34.0,14,0,0.36095,1733,1,0.35,3.7884,16.52447,18.82863,6.72819,2.31222,3166,13972,22.57525,371537.7342,747178.9672,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02511358992131307,212.2329559197732,0,265.1223143037032,0,265.1223143037032
1.8275700000000001,6.758260000000001,438.71088,63.0,14,0,1.11414,1737,1,0.26666999999999996,3.76643,15.641129999999999,17.85302,5.9427900000000005,2.71769,3166,13972,23.6487,370429.7719,747181.6243,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0244316897419202,444.0032292139573,0,554.6507288529677,0,554.6507288529677
1.81755,6.758260000000001,142.24776,81.0,14,0,0.83044,1738,1,0.25,3.77625,14.7881,16.82915,5.18958,3.23382,3166,13972,24.72521,369321.8057,747184.3041,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.024735221975018703,143.9637530495072,0,179.84013471856917,0,179.84013471856917
1.80752,6.758260000000001,86.14121,94.0,14,0,0.5646399999999999,1739,1,0.25,3.83797,13.97096,15.72848,4.1101,3.7462,3166,13972,25.804389999999998,368213.8355,747187.0068,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02668948790915599,87.18036673354814,0,108.90608619229263,0,108.90608619229263
1.7975,6.758260000000001,79.20635,97.0,14,0,0.55707,1739,1,0.26666999999999996,3.8271599999999997,13.19636,14.6219,3.0426,3.0426,3166,13972,26.88593,367105.8615,747189.7323,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.026341417099091425,80.16184867412207,0,100.138523478796,0,100.138523478796
1.77745,6.758260000000001,523.38672,88.0,14,0,1.3467200000000001,1741,1,0.18333,3.8624199999999997,11.807889999999999,12.4096,0.98403,0.98403,3166,13972,29.055020000000003,364889.9013,747195.2518,Benin,0.0,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02748579808192838,529.7005485884035,0,661.7041859549144,0,661.7041859549144
1.7674299999999998,6.758260000000001,640.5090299999999,64.0,14,0,1.74748,1741,1,0.35,3.8544099999999997,11.21393,11.30406,0.09185,0.09185,3166,13972,30.14214,363781.9152,747198.0458,Benin,0.318804175,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02722354055324669,648.2357530332948,0,809.7788692325281,1,562.9171308935624
1.7574,6.758260000000001,362.3891,38.0,14,0,1.15254,1742,1,0.25,3.82165,10.7021,10.19908,0.14657,0.14657,3166,13972,31.230729999999998,362673.925,747200.8626,Benin,0.520331323,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.02616494551277267,366.7607482903996,0,458.15909202746695,1,318.48892503373503
1.72733,6.758260000000001,149.79152,16.0,14,0,0.18204,1746,1,0.86667,3.83375,9.77865,6.89036,2.2041,0.31222,3166,13972,34.50397,359349.9295,747209.4502,Benin,0.0,4,2,5,5,5,4.68,1.2182827730083161,0.02655331622300359,151.59851651927818,0,189.37751382868345,0,189.37751382868345
1.71731,6.758260000000001,69.41584,24.0,14,0,0.51974,1748,1,0.58333,3.8209800000000005,9.70726,5.7914900000000005,2.33141,0.9906799999999999,3166,13972,35.597159999999995,358241.9227,747212.3583,Benin,0.0,4,2,5,5,5,4.68,1.2182827730083161,0.026143530602736897,70.25323173794867,0,87.7606369140902,0,87.7606369140902
1.70728,6.758260000000001,99.02266999999999,31.0,14,0,0.78276,1749,1,0.41667,4.02146,9.76198,4.697,2.81082,1.1206399999999999,3166,13972,36.69124,357133.9115,747215.2894,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.03296955268981274,100.21722106684031,0,125.19178026418423,0,125.19178026418423
1.6972599999999998,6.758260000000001,450.07294,45.0,14,0,0.67609,1749,1,0.4,3.98834,9.94074,3.61087,2.1447700000000003,0.8632700000000001,3166,13972,37.78614,356025.8961,747218.2432,Benin,0.0,5,2,5,5,5,4.73,1.2281939107503848,0.03178439079764759,455.5023544021057,0,569.0154851140187,0,569.0154851140187
1.68723,6.758260000000001,1336.08765,52.0,14,0,0.66924,1751,1,0.38333,3.8402199999999995,10.23703,2.5438400000000003,1.24671,0.8045,3166,13972,38.88179,354917.8764,747221.2199,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.026762244114926316,1352.205423108922,0,1689.180785495789,0,1689.180785495789
1.6772099999999999,6.758260000000001,1749.8429,48.0,14,0,1.29606,1751,1,0.35,3.92084,10.64105,1.5095399999999999,0.50212,0.50212,3166,13972,39.97813,353809.8524,747224.2194,Benin,0.126358941,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.029439107880534564,1770.9519723265487,0,2212.280761906773,1,1537.865195721708
1.6671900000000002,6.758260000000001,878.7674599999999,32.0,14,0,1.05021,1752,1,0.5,3.8906699999999996,11.14108,0.47658999999999996,0.30239,0.28526,3166,13972,41.0751,352701.8239,747227.2418,Benin,0.46099928,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.028421457737584175,889.3683921587425,0,1111.0027911349523,1,772.312698395249
1.6571599999999997,6.758260000000001,246.5238,26.0,14,0,0.54304,1752,1,0.4,3.74321,11.724839999999999,0.55642,1.2116,1.11891,3166,13972,42.17265,351593.7911,747230.287,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.023722071852891546,249.49771767250397,0,311.6736137239251,0,311.6736137239251
1.64714,6.758260000000001,104.83788,25.0,14,0,0.18594000000000002,1753,1,0.43333,3.58395,12.3805,1.58874,2.2865900000000003,2.0072799999999997,3166,13972,43.27074,350485.7537,747233.355,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.01916294794662337,106.10258232926739,0,132.54379867077827,0,132.54379867077827
1.63711,6.758260000000001,137.7128,22.0,14,0,0.0589,1753,1,0.48333000000000004,3.6764,13.09725,2.62085,3.38306,3.00523,386,7832,44.294059999999995,349377.7119,747236.4459,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.021743971661966194,139.37408596772403,0,174.1067030122047,0,174.1067030122047
1.62709,6.758260000000001,63.363009999999996,23.0,14,0,0.09783,1755,1,1.01667,3.6792800000000003,13.865639999999999,3.6667099999999997,4.48529,3.98139,386,7832,45.31111,348269.6656,747239.5596,Benin,0.0,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.02182729083287022,64.12738396803897,0,80.10820173599953,0,80.10820173599953
2.7297700000000003,6.766369999999999,11.31521,94.0,14,0,0.27432,1690,1,0.33333,3.5804300000000002,7.848330000000001,18.0857,5.53305,5.53305,4224,13960,27.89691,470138.4873,747930.6479,Benin,0.0,3,2,5,5,5,4.630000000000001,1.2087840330938528,0.019068265550056303,11.451710017390182,0,14.305525027381107,0,14.305525027381107
